data,vazao,q95,di,q50
1955-01-29,1.0886,1.06,-0.02859999999999996,2.87
1955-01-30,1.1997,1.06,-0.13969999999999994,2.91
1955-01-31,3.3215,1.07,-2.2515,2.91
1955-02-01,2.8187,1.07,-1.7487000000000001,2.94
1955-02-02,1.6875,1.09,-0.5974999999999999,2.97
1955-02-03,2.7786,1.09,-1.6885999999999999,3.0
1955-02-04,3.3215,1.09,-2.2314999999999996,3.0
1955-02-05,3.7078,1.09,-2.6178,3.0
1955-02-06,3.0428,1.1,-1.9428,3.0
1955-02-07,2.6203,1.1,-1.5202999999999998,3.0
1955-02-08,1.3448,1.12,-0.2247999999999999,3.0
1955-02-09,1.1997,1.12,-0.07969999999999988,3.0
1955-02-10,1.1436,1.12,-0.023599999999999843,3.0
1955-02-11,1.0886,1.12,0.031400000000000095,3.0
1955-02-12,1.0886,1.12,0.031400000000000095,2.98
1955-02-13,1.0616,1.12,0.05840000000000001,2.98
1955-02-14,1.0348,1.12,0.08520000000000016,2.98
1955-02-15,1.3152,1.12,-0.19519999999999982,2.96
1955-02-16,1.0616,1.12,0.05840000000000001,2.94
1955-02-17,0.982,1.12,0.13800000000000012,2.94
1955-02-18,0.9304,1.12,0.1896000000000001,2.94
1955-02-19,0.982,1.14,0.15799999999999992,2.91
1955-02-20,1.1159999999999999,1.14,0.02400000000000002,2.87
1955-02-21,1.4047,1.15,-0.25470000000000015,2.86
1955-02-22,1.655,1.14,-0.5150000000000001,2.83
1955-02-23,4.4236,1.14,-3.2836000000000007,2.83
1955-02-24,3.6586,1.14,-2.5186,2.83
1955-02-25,2.7786,1.14,-1.6386,2.82
1955-02-26,1.4966,1.14,-0.35660000000000003,2.8
1955-02-27,1.1997,1.14,-0.059700000000000086,2.78
1955-02-28,1.3152,1.15,-0.1652,2.77
1955-03-01,1.6228,1.15,-0.4728000000000001,2.75
1955-03-02,1.6228,1.15,-0.4728000000000001,2.74
1955-03-03,2.3902,1.14,-1.2502000000000002,2.7
1955-03-04,1.6228,1.12,-0.5027999999999999,2.68
1955-03-05,1.1436,1.12,-0.023599999999999843,2.66
1955-03-06,1.1436,1.12,-0.023599999999999843,2.65
1955-03-07,2.5427,1.12,-1.4226999999999999,2.62
1955-03-08,3.2275,1.12,-2.1075,2.58
1955-03-09,2.952,1.12,-1.8319999999999999,2.53
1955-03-10,2.1329,1.12,-1.0128999999999997,2.5
1955-03-11,1.7202,1.1,-0.6201999999999999,2.49
1955-03-12,1.6875,1.09,-0.5974999999999999,2.46
1955-03-13,2.3155,1.09,-1.2255,2.43
1955-03-14,1.6875,1.09,-0.5974999999999999,2.41
1955-03-15,1.3746,1.09,-0.28459999999999996,2.4
1955-03-16,2.0263,1.09,-0.9362999999999999,2.37
1955-03-17,2.3902,1.09,-1.3002,2.34
1955-03-18,2.5042,1.07,-1.4342,2.32
1955-03-19,1.5277,1.07,-0.4577,2.28
1955-03-20,1.3448,1.06,-0.28479999999999994,2.27
1955-03-21,1.3746,1.05,-0.3246,2.25
1955-03-22,1.3448,1.04,-0.30479999999999996,2.22
1955-03-23,1.4047,1.04,-0.3647,2.22
1955-03-24,1.922,1.03,-0.8919999999999999,2.19
1955-03-25,1.5592,1.03,-0.5291999999999999,2.18
1955-03-26,1.3152,1.03,-0.2851999999999999,2.16
1955-03-27,1.4966,1.03,-0.4665999999999999,2.14
1955-03-28,2.7386,1.01,-1.7286,2.12
1955-03-29,5.4154,1.0,-4.4154,2.1
1955-03-30,5.8221,0.99,-4.8321,2.08
1955-03-31,5.8221,0.97,-4.8521,2.05
1955-04-01,5.7047,0.96,-4.7447,2.02
1955-04-02,5.4154,0.93,-4.4854,2.02
1955-04-03,3.9072,0.91,-2.9972,1.99
1955-04-04,1.9913,0.9,-1.0913,1.98
1955-04-05,1.7532,0.88,-0.8732000000000001,1.97
1955-04-06,1.922,0.88,-1.0419999999999998,1.95
1955-04-07,2.8187,0.88,-1.9387000000000003,1.94
1955-04-08,3.4165,0.87,-2.5465,1.93
1955-04-09,3.5610000000000004,0.86,-2.7010000000000005,1.92
1955-04-10,2.5427,0.83,-1.7127,1.9
1955-04-11,1.8877,0.83,-1.0577,1.89
1955-04-12,1.7202,0.83,-0.8902,1.87
1955-04-13,1.6875,0.83,-0.8575,1.84
1955-04-14,1.7864,0.82,-0.9664,1.83
1955-04-15,2.0263,0.81,-1.2163,1.82
1955-04-16,2.6203,0.78,-1.8402999999999998,1.79
1955-04-17,3.3215,0.78,-2.5415,1.79
1955-04-18,3.7573,0.78,-2.9772999999999996,1.76
1955-04-19,3.5125,0.77,-2.7425,1.75
1955-04-20,2.952,0.77,-2.182,1.73
1955-04-21,2.2417,0.77,-1.4716999999999998,1.71
1955-04-22,1.8877,0.76,-1.1277,1.69
1955-04-23,1.7202,0.75,-0.9702,1.69
1955-04-24,1.6875,0.73,-0.9575,1.68
1955-04-25,1.8199,0.73,-1.0899,1.67
1955-04-26,1.7532,0.73,-1.0232,1.66
1955-04-27,1.5277,0.73,-0.7977000000000001,1.66
1955-04-28,1.4351,0.73,-0.7051000000000001,1.65
1955-04-29,1.4351,0.72,-0.7151000000000001,1.64
1955-04-30,1.4351,0.72,-0.7151000000000001,1.64
1955-05-01,1.3448,0.73,-0.6148,1.64
1955-05-02,1.3152,0.73,-0.5851999999999999,1.64
1955-05-03,1.3152,0.73,-0.5851999999999999,1.64
1955-05-04,1.2569,0.73,-0.5268999999999999,1.64
1955-05-05,1.1715,0.72,-0.4515,1.64
1955-05-06,1.1159999999999999,0.71,-0.4059999999999999,1.64
1955-05-07,1.1715,0.71,-0.4615,1.64
1955-05-08,1.2859,0.7,-0.5859000000000001,1.62
1955-05-09,1.3152,0.7,-0.6152,1.62
1955-05-10,1.1997,0.7,-0.49970000000000003,1.62
1955-05-11,1.1436,0.7,-0.4436,1.61
1955-05-12,1.1159999999999999,0.7,-0.4159999999999999,1.62
1955-05-13,1.0886,0.7,-0.38860000000000006,1.61
1955-05-14,1.0616,0.69,-0.37160000000000015,1.61
1955-05-15,1.0348,0.69,-0.3448,1.62
1955-05-16,1.0348,0.69,-0.3448,1.62
1955-05-17,1.1436,0.69,-0.4536,1.62
1955-05-18,1.2859,0.69,-0.5959000000000001,1.6
1955-05-19,1.6875,0.69,-0.9975,1.6
1955-05-20,1.9565,0.69,-1.2665,1.6
1955-05-21,2.0971,0.69,-1.4071000000000002,1.62
1955-05-22,2.6595,0.69,-1.9695,1.62
1955-05-23,4.9096,0.69,-4.2196,1.6
1955-05-24,3.807,0.69,-3.117,1.6
1955-05-25,2.0263,0.69,-1.3363,1.62
1955-05-26,1.9565,0.69,-1.2665,1.62
1955-05-27,1.9565,0.69,-1.2665,1.62
1955-05-28,1.922,0.69,-1.232,1.62
1955-05-29,1.922,0.69,-1.232,1.64
1955-05-30,1.9565,0.69,-1.2665,1.64
1955-05-31,1.9913,0.69,-1.3013000000000001,1.64
1955-06-01,2.0616,0.69,-1.3716,1.62
1955-06-02,2.0263,0.69,-1.3363,1.62
1955-06-03,1.9913,0.69,-1.3013000000000001,1.62
1955-06-04,1.9913,0.69,-1.3013000000000001,1.62
1955-06-05,1.9565,0.68,-1.2765,1.62
1955-06-06,1.9565,0.67,-1.2864999999999998,1.62
1955-06-07,1.8877,0.68,-1.2077,1.62
1955-06-08,1.8877,0.68,-1.2077,1.62
1955-06-09,1.8537,0.67,-1.1837,1.62
1955-06-10,1.8877,0.67,-1.2176999999999998,1.62
1955-06-11,1.922,0.67,-1.2519999999999998,1.62
1955-06-12,1.9913,0.67,-1.3213,1.64
1955-06-13,2.2785,0.68,-1.5985,1.64
1955-06-14,3.0428,0.68,-2.3628,1.64
1955-06-15,4.6371,0.68,-3.9571,1.64
1955-06-16,5.3582,0.67,-4.6882,1.65
1955-06-17,6.2404,0.67,-5.5704,1.65
1955-06-18,7.3185,0.68,-6.6385000000000005,1.66
1955-06-19,9.551,0.68,-8.871,1.67
1955-06-20,9.551,0.68,-8.871,1.67
1955-06-21,9.551,0.68,-8.871,1.67
1955-06-22,9.551,0.68,-8.871,1.68
1955-06-23,9.8786,0.68,-9.1986,1.69
1955-06-24,9.8786,0.68,-9.1986,1.7
1955-06-25,10.0451,0.69,-9.3551,1.7
1955-06-26,10.2134,0.69,-9.5234,1.7
1955-06-27,10.5556,0.69,-9.8656,1.71
1955-06-28,10.7295,0.69,-10.0395,1.72
1955-06-29,10.9052,0.7,-10.205200000000001,1.73
1955-06-30,10.9052,0.7,-10.205200000000001,1.73
1955-07-01,11.2624,0.69,-10.5724,1.73
1955-07-02,10.2134,0.69,-9.5234,1.75
1955-07-03,9.551,0.69,-8.861,1.75
1955-07-04,9.0732,0.69,-8.3832,1.75
1955-07-05,8.7634,0.69,-8.073400000000001,1.75
1955-07-06,8.0197,0.69,-7.329700000000001,1.75
1955-07-07,7.7342,0.69,-7.0442,1.75
1955-07-08,7.3185,0.69,-6.628500000000001,1.75
1955-07-09,6.8576,0.69,-6.1676,1.75
1955-07-10,6.362,0.69,-5.672000000000001,1.76
1955-07-11,6.1197,0.69,-5.4297,1.76
1955-07-12,5.5304,0.69,-4.840400000000001,1.75
1955-07-13,4.9648,0.69,-4.274800000000001,1.73
1955-07-14,4.266,0.68,-3.586,1.73
1955-07-15,3.5125,0.68,-2.8325,1.71
1955-07-16,3.7078,0.69,-3.0178000000000003,1.69
1955-07-17,3.807,0.69,-3.117,1.67
1955-07-18,3.9072,0.69,-3.2172,1.67
1955-07-19,3.5125,0.69,-2.8225000000000002,1.67
1955-07-20,2.7386,0.69,-2.0486,1.66
1955-07-21,2.5814,0.69,-1.8914,1.66
1955-07-22,2.428,0.68,-1.7479999999999998,1.66
1955-07-23,2.0971,0.68,-1.4171,1.66
1955-07-24,2.0263,0.67,-1.3563,1.66
1955-07-25,1.922,0.67,-1.2519999999999998,1.65
1955-07-26,1.8537,0.67,-1.1837,1.65
1955-07-27,1.8537,0.67,-1.1837,1.64
1955-07-28,2.0971,0.67,-1.4271000000000003,1.6
1955-07-29,2.1329,0.66,-1.4728999999999997,1.6
1955-07-30,2.5427,0.65,-1.8927,1.59
1955-07-31,2.9973,0.65,-2.3473,1.58
1955-08-01,2.7786,0.65,-2.1286,1.58
1955-08-02,2.2417,0.65,-1.5917,1.58
1955-08-03,2.0263,0.65,-1.3763,1.57
1955-08-04,1.9565,0.65,-1.3064999999999998,1.56
1955-08-05,1.8877,0.65,-1.2376999999999998,1.54
1955-08-06,1.8199,0.65,-1.1699000000000002,1.54
1955-08-07,1.8199,0.65,-1.1699000000000002,1.53
1955-08-08,1.8199,0.65,-1.1699000000000002,1.51
1955-08-09,1.8199,0.64,-1.1799,1.51
1955-08-10,1.7864,0.64,-1.1463999999999999,1.49
1955-08-11,1.7532,0.64,-1.1132,1.49
1955-08-12,1.6228,0.64,-0.9828,1.48
1955-08-13,1.5909,0.64,-0.9509,1.48
1955-08-14,1.5592,0.64,-0.9191999999999999,1.48
1955-08-15,1.4966,0.63,-0.8665999999999999,1.48
1955-08-16,1.6228,0.62,-1.0028000000000001,1.47
1955-08-17,1.5909,0.62,-0.9709,1.47
1955-08-18,1.4657,0.62,-0.8457,1.47
1955-08-19,1.3746,0.62,-0.7546,1.46
1955-08-20,1.3746,0.62,-0.7546,1.47
1955-08-21,1.3448,0.62,-0.7248,1.47
1955-08-22,1.3746,0.62,-0.7546,1.47
1955-08-23,1.3746,0.62,-0.7546,1.47
1955-08-24,1.4351,0.62,-0.8151,1.47
1955-08-25,1.8877,0.62,-1.2677,1.47
1955-08-26,2.1689,0.62,-1.5488999999999997,1.47
1955-08-27,2.2417,0.62,-1.6216999999999997,1.47
1955-08-28,2.3902,0.62,-1.7702,1.47
1955-08-29,3.5125,0.62,-2.8925,1.48
1955-08-30,3.5610000000000004,0.62,-2.9410000000000003,1.48
1955-08-31,2.5814,0.62,-1.9613999999999998,1.48
1955-09-01,1.8537,0.62,-1.2336999999999998,1.49
1955-09-02,1.5277,0.62,-0.9077000000000001,1.5
1955-09-03,1.6228,0.62,-1.0028000000000001,1.51
1955-09-04,4.3708,0.62,-3.7508,1.54
1955-09-05,5.3582,0.62,-4.7382,1.55
1955-09-06,5.6464,0.62,-5.0264,1.57
1955-09-07,5.5304,0.62,-4.9104,1.59
1955-09-08,5.7047,0.64,-5.0647,1.6
1955-09-09,5.4154,0.64,-4.7754,1.62
1955-09-10,2.5427,0.64,-1.9026999999999998,1.62
1955-09-11,2.0616,0.64,-1.4215999999999998,1.64
1955-09-12,1.8877,0.64,-1.2477,1.65
1955-09-13,1.7532,0.67,-1.0832000000000002,1.67
1955-09-14,1.6875,0.67,-1.0175,1.69
1955-09-15,1.5592,0.67,-0.8891999999999999,1.71
1955-09-16,1.4966,0.67,-0.8265999999999999,1.73
1955-09-17,1.4966,0.67,-0.8265999999999999,1.73
1955-09-18,1.4966,0.68,-0.8165999999999999,1.76
1955-09-19,1.4966,0.69,-0.8066,1.79
1955-09-20,1.655,0.69,-0.9650000000000001,1.8
1955-09-21,2.3527,0.69,-1.6627,1.82
1955-09-22,2.0263,0.69,-1.3363,1.85
1955-09-23,1.5592,0.69,-0.8692,1.87
1955-09-24,1.4657,0.69,-0.7757000000000001,1.92
1955-09-25,1.3746,0.69,-0.6846000000000001,1.94
1955-09-26,1.3746,0.69,-0.6846000000000001,1.97
1955-09-27,1.5277,0.7,-0.8277000000000001,1.99
1955-09-28,1.4966,0.7,-0.7966,2.02
1955-09-29,1.4966,0.71,-0.7866,2.05
1955-09-30,1.4966,0.72,-0.7766,2.06
1955-10-01,1.3152,0.72,-0.5952,2.09
1955-10-02,1.3448,0.72,-0.6248,2.09
1955-10-03,1.4351,0.72,-0.7151000000000001,2.1
1955-10-04,1.5592,0.73,-0.8291999999999999,2.12
1955-10-05,1.4966,0.74,-0.7565999999999999,2.18
1955-10-06,1.3448,0.76,-0.5848,2.2
1955-10-07,1.2569,0.77,-0.4868999999999999,2.22
1955-10-08,1.2569,0.77,-0.4868999999999999,2.25
1955-10-09,1.2282,0.77,-0.45819999999999994,2.28
1955-10-10,1.2282,0.78,-0.44819999999999993,2.29
1955-10-11,1.3746,0.79,-0.5846,2.31
1955-10-12,1.655,0.79,-0.865,2.32
1955-10-13,1.3152,0.8,-0.5151999999999999,2.35
1955-10-14,1.655,0.83,-0.8250000000000001,2.35
1955-10-15,1.7532,0.83,-0.9232000000000001,2.36
1955-10-16,1.3448,0.83,-0.5148,2.37
1955-10-17,1.2569,0.83,-0.42689999999999995,2.37
1955-10-18,1.4657,0.84,-0.6257,2.39
1955-10-19,1.5909,0.84,-0.7509,2.39
1955-10-20,1.5277,0.85,-0.6777000000000001,2.39
1955-10-21,1.3746,0.86,-0.5146000000000001,2.39
1955-10-22,1.2569,0.88,-0.3768999999999999,2.37
1955-10-23,1.1436,0.88,-0.26359999999999995,2.37
1955-10-24,1.0616,0.91,-0.15160000000000007,2.36
1955-10-25,1.0348,0.92,-0.1147999999999999,2.35
1955-10-26,1.0886,0.93,-0.15859999999999996,2.34
1955-10-27,1.0616,0.94,-0.12160000000000015,2.31
1955-10-28,1.0348,0.96,-0.07479999999999998,2.3
1955-10-29,1.1997,0.96,-0.23970000000000002,2.3
1955-10-30,1.3448,0.97,-0.3748,2.31
1955-10-31,1.2282,0.98,-0.24819999999999998,2.32
1955-11-01,1.1436,0.98,-0.16359999999999997,2.34
1955-11-02,1.2569,0.98,-0.2768999999999999,2.35
1955-11-03,1.4966,0.98,-0.5166,2.35
1955-11-04,1.922,0.98,-0.942,2.35
1955-11-05,1.9913,0.98,-1.0113,2.34
1955-11-06,1.3448,0.98,-0.3648,2.32
1955-11-07,1.1159999999999999,0.98,-0.1359999999999999,2.3
1955-11-08,1.0348,0.98,-0.05479999999999996,2.28
1955-11-09,0.982,0.97,-0.01200000000000001,2.25
1955-11-10,0.9304,0.96,0.02959999999999996,2.23
1955-11-11,1.1436,0.96,-0.18359999999999999,2.21
1955-11-12,1.7532,0.96,-0.7932000000000001,2.17
1955-11-13,2.0971,0.97,-1.1271000000000002,2.15
1955-11-14,2.1689,0.97,-1.1988999999999999,2.14
1955-11-15,1.922,0.97,-0.952,2.13
1955-11-16,1.3152,0.96,-0.35519999999999996,2.12
1955-11-17,1.3152,0.96,-0.35519999999999996,2.11
1955-11-18,1.655,0.96,-0.6950000000000001,2.11
1955-11-19,2.428,0.96,-1.468,2.1
1955-11-20,2.2417,0.96,-1.2816999999999998,2.1
1955-11-21,1.4966,0.96,-0.5366,2.1
1955-11-22,2.0616,0.95,-1.1116,2.11
1955-11-23,2.699,0.94,-1.759,2.12
1955-11-24,2.1689,0.94,-1.2288999999999999,2.12
1955-11-25,1.5592,0.93,-0.6291999999999999,2.12
1955-11-26,1.2859,0.93,-0.3559,2.13
1955-11-27,1.1997,0.93,-0.26969999999999994,2.14
1955-11-28,1.0886,0.91,-0.17859999999999998,2.13
1955-11-29,1.0083,0.91,-0.09829999999999994,2.12
1955-11-30,0.982,0.91,-0.07199999999999995,2.11
1955-12-01,0.9304,0.91,-0.020399999999999974,2.1
1955-12-02,0.9304,0.91,-0.020399999999999974,2.1
1955-12-03,1.0083,0.91,-0.09829999999999994,2.09
1955-12-04,1.7532,0.91,-0.8432000000000001,2.1
1955-12-05,3.4644,0.91,-2.5544,2.09
1955-12-06,3.2275,0.91,-2.3175,2.09
1955-12-07,2.0616,0.91,-1.1515999999999997,2.09
1955-12-08,1.7864,0.91,-0.8764,2.1
1955-12-09,1.3746,0.91,-0.4646,2.12
1955-12-10,1.1715,0.91,-0.26149999999999995,2.13
1955-12-11,1.0886,0.91,-0.17859999999999998,2.15
1955-12-12,1.0348,0.91,-0.12479999999999991,2.19
1955-12-13,4.4236,0.93,-3.4936000000000003,2.21
1955-12-14,4.1107,0.93,-3.1806999999999994,2.22
1955-12-15,3.5125,0.94,-2.5725000000000002,2.24
1955-12-16,1.7202,0.94,-0.7802,2.25
1955-12-17,1.3448,0.94,-0.40480000000000005,2.25
1955-12-18,1.2282,0.94,-0.2882,2.28
1955-12-19,1.1436,0.94,-0.2036,2.28
1955-12-20,1.0348,0.94,-0.0948,2.28
1955-12-21,1.0348,0.94,-0.0948,2.29
1955-12-22,0.982,0.94,-0.04200000000000004,2.31
1955-12-23,0.9561,0.92,-0.03609999999999991,2.33
1955-12-24,0.982,0.91,-0.07199999999999995,2.35
1955-12-25,1.1159999999999999,0.91,-0.20599999999999985,2.37
1955-12-26,1.1436,0.91,-0.23359999999999992,2.39
1955-12-27,2.4659999999999997,0.91,-1.5559999999999996,2.39
1955-12-28,1.8877,0.92,-0.9676999999999999,2.43
1955-12-29,1.4966,0.94,-0.5566,2.47
1955-12-30,2.428,0.94,-1.488,2.49
1955-12-31,3.5125,0.94,-2.5725000000000002,2.49
1956-01-01,3.5610000000000004,0.95,-2.6110000000000007,2.49
1956-01-02,3.2275,0.96,-2.2675,2.49
1956-01-03,1.8199,0.96,-0.8599000000000001,2.5
1956-01-04,1.5909,0.96,-0.6309,2.55
1956-01-05,1.3152,0.96,-0.35519999999999996,2.57
1956-01-06,1.3448,0.96,-0.38480000000000003,2.63
1956-01-07,1.4047,0.96,-0.4447000000000001,2.66
1956-01-08,1.2282,0.96,-0.2682,2.68
1956-01-09,1.1159999999999999,0.97,-0.1459999999999999,2.67
1956-01-10,1.0348,0.97,-0.06479999999999997,2.7
1956-01-11,1.3152,0.97,-0.34519999999999995,2.72
1956-01-12,1.1997,0.96,-0.23970000000000002,2.73
1956-01-13,1.0886,0.95,-0.13860000000000006,2.74
1956-01-14,0.982,0.95,-0.03200000000000003,2.76
1956-01-15,0.9051,0.96,0.05489999999999995,2.8
1956-01-16,1.7202,0.97,-0.7502,2.8
1956-01-17,1.0348,0.97,-0.06479999999999997,2.83
1956-01-18,0.9304,0.98,0.04959999999999998,2.83
1956-01-19,1.6228,1.0,-0.6228,2.87
1956-01-20,3.1346,1.0,-2.1346,2.9
1956-01-21,3.6097,1.01,-2.5997000000000003,2.91
1956-01-22,1.8537,1.01,-0.8436999999999999,2.91
1956-01-23,1.7864,1.03,-0.7564,2.91
1956-01-24,4.266,1.03,-3.2359999999999998,2.91
1956-01-25,9.3899,1.03,-8.359900000000001,2.91
1956-01-26,10.0451,1.04,-9.005099999999999,2.91
1956-01-27,8.312000000000001,1.06,-7.252000000000001,2.91
1956-01-28,8.4607,1.06,-7.400699999999999,2.87
1956-01-29,9.3899,1.06,-8.3299,2.87
1956-01-30,7.0497,1.06,-5.989699999999999,2.91
1956-01-31,6.3011,1.07,-5.2311,2.91
1956-02-01,4.4236,1.07,-3.3536,2.94
1956-02-02,2.9973,1.09,-1.9073,2.97
1956-02-03,2.1689,1.09,-1.0788999999999997,3.0
1956-02-04,2.0263,1.09,-0.9362999999999999,3.0
1956-02-05,2.0263,1.09,-0.9362999999999999,3.0
1956-02-06,2.0971,1.1,-0.9971000000000001,3.0
1956-02-07,1.922,1.1,-0.8219999999999998,3.0
1956-02-08,1.7202,1.12,-0.6001999999999998,3.0
1956-02-09,1.4657,1.12,-0.3456999999999999,3.0
1956-02-10,1.3152,1.12,-0.19519999999999982,3.0
1956-02-11,1.1997,1.12,-0.07969999999999988,3.0
1956-02-12,1.3152,1.12,-0.19519999999999982,2.98
1956-02-13,1.7532,1.12,-0.6332,2.98
1956-02-14,1.8877,1.12,-0.7676999999999998,2.98
1956-02-15,2.0971,1.12,-0.9771000000000001,2.96
1956-02-16,3.3215,1.12,-2.2015,2.94
1956-02-17,4.4766,1.12,-3.3566000000000003,2.94
1956-02-18,3.2275,1.12,-2.1075,2.94
1956-02-19,2.0616,1.14,-0.9216,2.91
1956-02-20,1.8199,1.14,-0.6799000000000002,2.87
1956-02-21,1.5909,1.15,-0.44090000000000007,2.86
1956-02-22,1.4657,1.14,-0.3257000000000001,2.83
1956-02-23,1.6875,1.14,-0.5475000000000001,2.83
1956-02-24,1.4351,1.14,-0.29510000000000014,2.83
1956-02-25,1.4657,1.14,-0.3257000000000001,2.82
1956-02-26,2.1689,1.14,-1.0289,2.8
1956-02-27,1.9565,1.14,-0.8165,2.78
1956-02-28,1.922,1.15,-0.772,2.77
1956-02-29,2.0263,1.15,-0.8763000000000001,2.77
1956-03-01,2.5814,1.15,-1.4314,2.75
1956-03-02,4.0085,1.15,-2.8585,2.74
1956-03-03,2.5042,1.14,-1.3642,2.7
1956-03-04,1.8537,1.12,-0.7336999999999998,2.68
1956-03-05,1.5592,1.12,-0.4391999999999998,2.66
1956-03-06,1.3746,1.12,-0.25459999999999994,2.65
1956-03-07,1.3152,1.12,-0.19519999999999982,2.62
1956-03-08,1.4351,1.12,-0.31509999999999994,2.58
1956-03-09,1.4966,1.12,-0.3765999999999998,2.53
1956-03-10,1.3746,1.12,-0.25459999999999994,2.5
1956-03-11,1.3448,1.1,-0.2447999999999999,2.49
1956-03-12,1.3746,1.09,-0.28459999999999996,2.46
1956-03-13,1.3746,1.09,-0.28459999999999996,2.43
1956-03-14,1.7532,1.09,-0.6632,2.41
1956-03-15,2.699,1.09,-1.6089999999999998,2.4
1956-03-16,2.952,1.09,-1.8619999999999999,2.37
1956-03-17,1.922,1.09,-0.8319999999999999,2.34
1956-03-18,1.5277,1.07,-0.4577,2.32
1956-03-19,1.3152,1.07,-0.24519999999999986,2.28
1956-03-20,1.2569,1.06,-0.19689999999999985,2.27
1956-03-21,1.2859,1.05,-0.2359,2.25
1956-03-22,1.2569,1.04,-0.21689999999999987,2.22
1956-03-23,1.1436,1.04,-0.10359999999999991,2.22
1956-03-24,1.1997,1.03,-0.16969999999999996,2.19
1956-03-25,1.2282,1.03,-0.19819999999999993,2.18
1956-03-26,1.1997,1.03,-0.16969999999999996,2.16
1956-03-27,1.1436,1.03,-0.11359999999999992,2.14
1956-03-28,1.1159999999999999,1.01,-0.10599999999999987,2.12
1956-03-29,1.8537,1.0,-0.8536999999999999,2.1
1956-03-30,4.3708,0.99,-3.3808,2.08
1956-03-31,5.1320000000000014,0.97,-4.162000000000002,2.05
1956-04-01,4.4766,0.96,-3.5166000000000004,2.02
1956-04-02,2.8187,0.93,-1.8887,2.02
1956-04-03,1.8199,0.91,-0.9099,1.99
1956-04-04,1.4657,0.9,-0.5657,1.98
1956-04-05,1.3152,0.88,-0.4351999999999999,1.97
1956-04-06,1.2569,0.88,-0.3768999999999999,1.95
1956-04-07,2.5042,0.88,-1.6242,1.94
1956-04-08,3.4165,0.87,-2.5465,1.93
1956-04-09,2.3155,0.86,-1.4555000000000002,1.92
1956-04-10,1.7864,0.83,-0.9564,1.9
1956-04-11,1.8877,0.83,-1.0577,1.89
1956-04-12,1.8877,0.83,-1.0577,1.87
1956-04-13,1.8877,0.83,-1.0577,1.84
1956-04-14,1.5277,0.82,-0.7077000000000001,1.83
1956-04-15,1.4966,0.81,-0.6865999999999999,1.82
1956-04-16,1.2569,0.78,-0.4768999999999999,1.79
1956-04-17,1.3152,0.78,-0.5351999999999999,1.79
1956-04-18,1.3152,0.78,-0.5351999999999999,1.76
1956-04-19,1.5592,0.77,-0.7891999999999999,1.75
1956-04-20,1.4047,0.77,-0.6347,1.73
1956-04-21,1.8199,0.77,-1.0499,1.71
1956-04-22,2.8187,0.76,-2.0587,1.69
1956-04-23,1.9913,0.75,-1.2413,1.69
1956-04-24,2.0616,0.73,-1.3316,1.68
1956-04-25,2.7386,0.73,-2.0086,1.67
1956-04-26,3.1809,0.73,-2.4509,1.66
1956-04-27,1.8199,0.73,-1.0899,1.66
1956-04-28,1.6875,0.73,-0.9575,1.65
1956-04-29,5.1882,0.72,-4.4682,1.64
1956-04-30,5.1320000000000014,0.72,-4.412000000000002,1.64
1956-05-01,4.9648,0.73,-4.2348,1.64
1956-05-02,4.7454,0.73,-4.0154,1.64
1956-05-03,3.2275,0.73,-2.4975,1.64
1956-05-04,2.4659999999999997,0.73,-1.7359999999999998,1.64
1956-05-05,2.0616,0.72,-1.3416,1.64
1956-05-06,3.4644,0.71,-2.7544,1.64
1956-05-07,4.1107,0.71,-3.4006999999999996,1.64
1956-05-08,4.0085,0.7,-3.3084999999999996,1.62
1956-05-09,3.2275,0.7,-2.5275,1.62
1956-05-10,2.3155,0.7,-1.6155000000000002,1.62
1956-05-11,4.0085,0.7,-3.3084999999999996,1.61
1956-05-12,4.266,0.7,-3.566,1.62
1956-05-13,4.3183,0.7,-3.6182999999999996,1.61
1956-05-14,3.7078,0.69,-3.0178000000000003,1.61
1956-05-15,2.3902,0.69,-1.7002000000000002,1.62
1956-05-16,2.0971,0.69,-1.4071000000000002,1.62
1956-05-17,1.9913,0.69,-1.3013000000000001,1.62
1956-05-18,1.8199,0.69,-1.1299000000000001,1.6
1956-05-19,1.6875,0.69,-0.9975,1.6
1956-05-20,1.6228,0.69,-0.9328000000000001,1.6
1956-05-21,1.5592,0.69,-0.8692,1.62
1956-05-22,1.8537,0.69,-1.1637,1.62
1956-05-23,2.5427,0.69,-1.8527,1.6
1956-05-24,2.3902,0.69,-1.7002000000000002,1.6
1956-05-25,1.7864,0.69,-1.0964,1.62
1956-05-26,1.7532,0.69,-1.0632000000000001,1.62
1956-05-27,1.8199,0.69,-1.1299000000000001,1.62
1956-05-28,1.7532,0.69,-1.0632000000000001,1.62
1956-05-29,1.7202,0.69,-1.0302,1.64
1956-05-30,1.6228,0.69,-0.9328000000000001,1.64
1956-05-31,1.5592,0.69,-0.8692,1.64
1956-06-01,2.4659999999999997,0.69,-1.7759999999999998,1.62
1956-06-02,2.9071,0.69,-2.2171,1.62
1956-06-03,2.9973,0.69,-2.3073,1.62
1956-06-04,2.1329,0.69,-1.4428999999999998,1.62
1956-06-05,1.922,0.68,-1.242,1.62
1956-06-06,1.7532,0.67,-1.0832000000000002,1.62
1956-06-07,1.5909,0.68,-0.9108999999999999,1.62
